ID,FMC,VEGTYPE,red_630_690,nir1_780_900,blue_450_520,green_530_610,nir2_1230_1250,swir1_1550_1750,swir2_2090_2350
6080,72.5,forest,0.0735,0.2163,0.0378,0.0717,0.264,0.2447,0.1658
6081,72.5,forest,0.0668,0.2257,0.0354,0.0707,0.267,0.2375,0.1506
6082,72.5,forest,0.0601,0.2352,0.033,0.0697,0.2701,0.2303,0.1353
6083,74.1,forest,0.1007,0.2802,0.0508,0.09300000000000001,0.3469,0.3242,0.2275
6084,74.1,forest,0.0856,0.2888,0.0446,0.0871,0.3418,0.3,0.1931
6085,74.1,forest,0.0704,0.2975,0.0385,0.0812,0.3368,0.2757,0.1588
6086,74.1,forest,0.0553,0.3061,0.0324,0.0753,0.3318,0.2515,0.1245
6087,74.1,forest,0.1027,0.2783,0.0516,0.0938,0.3481,0.3289,0.2325
6088,74.1,forest,0.0886,0.28600000000000003,0.0458,0.0883,0.3437,0.3069,0.2007
6089,74.1,forest,0.0745,0.2937,0.0401,0.0829,0.3393,0.285,0.1689
6090,74.1,forest,0.0603,0.3013,0.0344,0.0774,0.3349,0.2631,0.1371
6091,74.1,forest,0.1049,0.2766,0.0524,0.0947,0.3493,0.3335,0.2378
6092,74.1,forest,0.0919,0.2833,0.0471,0.0897,0.3455,0.3139,0.2087
6093,74.1,forest,0.0788,0.2901,0.0419,0.0847,0.3417,0.2944,0.1796
6094,74.1,forest,0.0658,0.2969,0.0366,0.0797,0.3379,0.2748,0.1504
6095,74.1,forest,0.1072,0.2749,0.0534,0.0956,0.3505,0.3382,0.2434
6096,74.1,forest,0.0954,0.2808,0.0485,0.0911,0.3472,0.3209,0.2171
6097,74.1,forest,0.0835,0.2868,0.0437,0.0866,0.344,0.3037,0.1908
6098,74.1,forest,0.0716,0.2927,0.0389,0.08199999999999999,0.3408,0.2864,0.1644
6099,74.1,forest,0.1097,0.2733,0.0543,0.0966,0.3516,0.3428,0.2493
6100,74.1,forest,0.099,0.2784,0.05,0.0926,0.3489,0.3279,0.2258
6101,74.1,forest,0.0884,0.2836,0.0457,0.0885,0.3462,0.3129,0.2024
6102,74.1,forest,0.0777,0.2887,0.0414,0.0845,0.3436,0.298,0.179
6103,74.1,forest,0.0745,0.2201,0.0382,0.0718,0.2652,0.2436,0.1672
6104,74.1,forest,0.065,0.2362,0.0348,0.0703,0.2703,0.2322,0.1451
6105,74.1,forest,0.0555,0.2523,0.0314,0.0689,0.2754,0.2209,0.12300000000000001
6106,74.1,forest,0.046,0.2684,0.027999999999999997,0.0674,0.2806,0.2096,0.1008
6107,74.1,forest,0.0758,0.2166,0.0386,0.07200000000000001,0.2641,0.2457,0.1705
6108,74.1,forest,0.0669,0.2309,0.0355,0.0707,0.2687,0.2354,0.1499
6109,74.1,forest,0.057999999999999996,0.2453,0.0323,0.0693,0.2733,0.2251,0.1294
6110,74.1,forest,0.0492,0.2596,0.0291,0.0679,0.2779,0.2149,0.1089
6111,74.1,forest,0.0772,0.2133,0.0391,0.0723,0.2631,0.2478,0.1739
6112,74.1,forest,0.069,0.226,0.0362,0.071,0.2672,0.2386,0.1551
6113,74.1,forest,0.0608,0.2386,0.0333,0.0698,0.2713,0.2294,0.1363
6114,74.1,forest,0.0526,0.2513,0.0303,0.0685,0.2754,0.2202,0.1174
6115,74.1,forest,0.0786,0.2101,0.0396,0.0725,0.2622,0.25,0.1775
6116,74.1,forest,0.0712,0.2212,0.037000000000000005,0.0714,0.2658,0.2418,0.1605
6117,74.1,forest,0.0637,0.2323,0.0343,0.0703,0.2694,0.2337,0.1434
6118,74.1,forest,0.0562,0.2434,0.0316,0.0691,0.273,0.2256,0.1264
6119,74.1,forest,0.0802,0.207,0.0402,0.0728,0.2612,0.2521,0.1812
6120,74.1,forest,0.0735,0.2166,0.0378,0.0718,0.2644,0.245,0.1661
6121,74.1,forest,0.0668,0.2262,0.0354,0.0708,0.2675,0.23800000000000002,0.1509
6122,74.1,forest,0.0601,0.2358,0.033,0.0698,0.2707,0.2309,0.1358
6123,74.5,forest,0.1007,0.276,0.0507,0.0927,0.3412,0.3177,0.2238
6124,74.5,forest,0.0855,0.2825,0.0446,0.0867,0.3334,0.2902,0.1876
6125,74.5,forest,0.0703,0.2891,0.0385,0.0807,0.3256,0.2627,0.1515
6126,74.5,forest,0.0551,0.2956,0.0323,0.0747,0.3177,0.2352,0.1153
6127,74.5,forest,0.1027,0.2746,0.0515,0.0936,0.34299999999999997,0.3228,0.22899999999999998
6128,74.5,forest,0.0885,0.2805,0.0458,0.08800000000000001,0.3361,0.2978,0.1954
6129,74.5,forest,0.0744,0.2863,0.0401,0.0824,0.3292,0.2728,0.1618
6130,74.5,forest,0.0602,0.2921,0.0343,0.0769,0.3222,0.2479,0.1283
6131,74.5,forest,0.1049,0.2733,0.0524,0.0945,0.3448,0.3279,0.2345
6132,74.5,forest,0.0918,0.2785,0.0471,0.0894,0.3388,0.3055,0.2037
6133,74.5,forest,0.0787,0.2837,0.0418,0.0843,0.3327,0.2831,0.1729
6134,74.5,forest,0.0657,0.2889,0.0365,0.0791,0.3267,0.2607,0.142
6135,74.5,forest,0.1072,0.2721,0.0533,0.0954,0.3465,0.3331,0.2403
6136,74.5,forest,0.0953,0.2767,0.0485,0.0908,0.3413,0.3132,0.2124
6137,74.5,forest,0.0834,0.2812,0.0437,0.0862,0.3361,0.2934,0.1844
6138,74.5,forest,0.0715,0.2858,0.0389,0.0815,0.3309,0.2736,0.1565
6139,74.5,forest,0.1097,0.2709,0.0543,0.0964,0.3482,0.3382,0.2463
6140,74.5,forest,0.099,0.2749,0.05,0.0923,0.3438,0.321,0.2215
6141,74.5,forest,0.0883,0.2788,0.0457,0.0882,0.3394,0.3037,0.1966
6142,74.5,forest,0.0776,0.2828,0.0413,0.084,0.3351,0.2865,0.1717
6143,74.5,forest,0.0745,0.2164,0.0382,0.0716,0.2604,0.2379,0.1639
6144,74.5,forest,0.0649,0.2306,0.0348,0.07,0.2632,0.2238,0.14
6145,74.5,forest,0.0554,0.2449,0.0313,0.0684,0.2659,0.2096,0.1162
6146,74.5,forest,0.0458,0.2591,0.0279,0.0668,0.2686,0.1955,0.0924
6147,74.5,forest,0.0758,0.2134,0.0386,0.0718,0.2599,0.2405,0.1672
6148,74.5,forest,0.0668,0.2261,0.0354,0.0703,0.2624,0.2276,0.1451
6149,74.5,forest,0.0579,0.2388,0.0322,0.0689,0.2648,0.2147,0.12300000000000001
6150,74.5,forest,0.049,0.2516,0.0291,0.0674,0.2673,0.2018,0.1009
6151,74.5,forest,0.0771,0.2105,0.0391,0.0721,0.2594,0.243,0.1709
6152,74.5,forest,0.0689,0.2218,0.0362,0.0707,0.2616,0.2315,0.1505
6153,74.5,forest,0.0607,0.2331,0.0332,0.0694,0.2638,0.2199,0.1302
6154,74.5,forest,0.0524,0.2444,0.0303,0.068,0.2661,0.2083,0.1099
6155,74.5,forest,0.0786,0.2077,0.0396,0.0723,0.2589,0.2457,0.1747
6156,74.5,forest,0.0711,0.2176,0.0369,0.0711,0.2609,0.2354,0.1562
6157,74.5,forest,0.0636,0.2275,0.0343,0.0699,0.2629,0.2251,0.1378
6158,74.5,forest,0.0561,0.2374,0.0316,0.0687,0.2649,0.2148,0.1194
6159,74.5,forest,0.0801,0.205,0.0402,0.0726,0.2585,0.2483,0.1786
6160,74.5,forest,0.0734,0.2136,0.0378,0.0715,0.2602,0.2393,0.1622
6161,74.5,forest,0.0667,0.2222,0.0354,0.0704,0.262,0.2304,0.1458
6162,74.5,forest,0.06,0.2307,0.0329,0.0693,0.2637,0.2214,0.1293
6163,77.9,forest,0.1007,0.2771,0.0507,0.0928,0.3423,0.3185,0.2243
6164,77.9,forest,0.0855,0.2842,0.0446,0.0868,0.335,0.2914,0.1883
6165,77.9,forest,0.0703,0.2912,0.0385,0.0809,0.3277,0.2644,0.1524
6166,77.9,forest,0.0552,0.2983,0.0323,0.0749,0.3204,0.2373,0.1165
6167,77.9,forest,0.1027,0.2756,0.0515,0.0936,0.344,0.3235,0.2294
6168,77.9,forest,0.0885,0.2819,0.0458,0.0881,0.3375,0.2989,0.1961
6169,77.9,forest,0.0744,0.2882,0.0401,0.0826,0.3311,0.2744,0.1627
6170,77.9,forest,0.0602,0.2945,0.0344,0.077,0.3246,0.2498,0.1294
6171,77.9,forest,0.1049,0.2742,0.0524,0.0945,0.3456,0.3286,0.2349
6172,77.9,forest,0.0918,0.2798,0.0471,0.0895,0.34,0.3065,0.2043
6173,77.9,forest,0.0788,0.2854,0.0418,0.0844,0.3344,0.2845,0.1737
6174,77.9,forest,0.0657,0.29100000000000004,0.0365,0.0793,0.3288,0.2624,0.1431
6175,77.9,forest,0.1072,0.2728,0.0533,0.0955,0.3473,0.3337,0.2407
6176,77.9,forest,0.0953,0.2777,0.0485,0.0909,0.3424,0.3142,0.213
6177,77.9,forest,0.0834,0.2827,0.0437,0.0863,0.3376,0.2947,0.1853
6178,77.9,forest,0.0715,0.2876,0.0389,0.0817,0.3328,0.2752,0.1575
6179,77.9,forest,0.0745,0.2173,0.0382,0.0716,0.2613,0.2386,0.1643
6180,77.9,forest,0.0649,0.2321,0.0348,0.0701,0.2645,0.2248,0.1407
6181,77.9,forest,0.0554,0.2468,0.0314,0.0685,0.2677,0.21100000000000002,0.1171
6182,77.9,forest,0.0459,0.2615,0.0279,0.067,0.2709,0.1972,0.0934
6183,77.9,forest,0.0758,0.2142,0.0386,0.0719,0.2607,0.2411,0.1677
6184,77.9,forest,0.0669,0.2274,0.0354,0.0704,0.2636,0.2286,0.1457
6185,77.9,forest,0.057999999999999996,0.2405,0.0323,0.069,0.2664,0.21600000000000003,0.1238
6186,77.9,forest,0.0491,0.2537,0.0291,0.0675,0.2693,0.2035,0.1019
6187,77.9,forest,0.0771,0.2112,0.0391,0.0721,0.2601,0.2436,0.1712
6188,77.9,forest,0.0689,0.2229,0.0362,0.0708,0.2627,0.2324,0.1511
6189,77.9,forest,0.0607,0.2345,0.0332,0.0695,0.2652,0.2211,0.131
6190,77.9,forest,0.0525,0.2462,0.0303,0.0681,0.2678,0.2098,0.1108
6191,77.9,forest,0.0786,0.2083,0.0396,0.0724,0.2595,0.2462,0.175
6192,77.9,forest,0.0711,0.2185,0.0369,0.0712,0.2618,0.2362,0.1568
6193,77.9,forest,0.0636,0.2288,0.0343,0.07,0.2641,0.2262,0.1385
6194,77.9,forest,0.0561,0.239,0.0316,0.0688,0.2664,0.2162,0.1203
6195,83.3,forest,0.1007,0.2828,0.0508,0.0931,0.3494,0.3264,0.2289
6196,83.3,forest,0.0856,0.2928,0.0446,0.0873,0.3457,0.3032,0.1952
6197,83.3,forest,0.0705,0.3027,0.0385,0.0815,0.342,0.2801,0.1616
6198,83.3,forest,0.0554,0.3126,0.0324,0.0757,0.3382,0.2569,0.128
6199,83.3,forest,0.1028,0.2806,0.0516,0.0939,0.3504,0.3309,0.2338
6200,83.3,forest,0.0887,0.2894,0.0459,0.0885,0.3471,0.31,0.2027
6201,83.3,forest,0.0745,0.2982,0.0401,0.0831,0.3439,0.289,0.1716
6202,83.3,forest,0.0604,0.307,0.0344,0.0778,0.3406,0.2681,0.1405
6203,83.3,forest,0.1049,0.2785,0.0524,0.0948,0.3513,0.3354,0.2391
6204,83.3,forest,0.0919,0.2863,0.0472,0.0899,0.3485,0.3167,0.2106
6205,83.3,forest,0.0789,0.2941,0.0419,0.0849,0.3457,0.298,0.1821
6206,83.3,forest,0.0659,0.3018,0.0366,0.08,0.34299999999999997,0.2794,0.1536
6207,83.3,forest,0.1073,0.2766,0.0534,0.0957,0.3522,0.3399,0.2446
6208,83.3,forest,0.0954,0.2834,0.0486,0.0913,0.3499,0.3234,0.2189
6209,83.3,forest,0.0835,0.2902,0.0437,0.0868,0.3476,0.307,0.1931
6210,83.3,forest,0.0717,0.2969,0.0389,0.0823,0.3452,0.2906,0.1674
6211,83.3,forest,0.0746,0.2224,0.0382,0.07200000000000001,0.2674,0.2454,0.1685
6212,83.3,forest,0.0651,0.2396,0.0348,0.0705,0.2736,0.235,0.147
6213,83.3,forest,0.0556,0.2569,0.0314,0.0691,0.2798,0.2246,0.1255
6214,83.3,forest,0.0461,0.2741,0.027999999999999997,0.0677,0.28600000000000003,0.2143,0.10400000000000001
6215,83.3,forest,0.0758,0.2186,0.0387,0.0722,0.2661,0.2474,0.1717
6216,83.3,forest,0.067,0.2339,0.0355,0.0709,0.2716,0.23800000000000002,0.1518
6217,83.3,forest,0.0581,0.2493,0.0323,0.0696,0.2772,0.2286,0.1318
6218,83.3,forest,0.0492,0.2646,0.0291,0.0683,0.2827,0.2192,0.1119
6219,83.3,forest,0.0772,0.215,0.0391,0.0724,0.2648,0.2494,0.175
6220,83.3,forest,0.069,0.2285,0.0362,0.0712,0.2697,0.24100000000000002,0.1568
6221,83.3,forest,0.0608,0.2421,0.0333,0.07,0.2747,0.2325,0.1385
6222,83.3,forest,0.0526,0.2556,0.0303,0.0688,0.2796,0.2241,0.1203
6223,83.3,forest,0.0787,0.2116,0.0397,0.0726,0.2636,0.2514,0.1785
6224,83.3,forest,0.0712,0.2234,0.037000000000000005,0.0715,0.268,0.2439,0.162
6225,83.3,forest,0.0637,0.2352,0.0343,0.0705,0.2723,0.2365,0.1455
6226,83.3,forest,0.0563,0.2471,0.0316,0.0694,0.2766,0.2291,0.1291
6227,88.0,forest,0.1007,0.2819,0.0508,0.09300000000000001,0.3477,0.3238,0.2274
6228,88.0,forest,0.0856,0.2914,0.0446,0.0872,0.3431,0.2994,0.193
6229,88.0,forest,0.0705,0.3009,0.0385,0.0814,0.3385,0.275,0.1586
6230,88.0,forest,0.0553,0.3104,0.0324,0.0756,0.33399999999999996,0.2505,0.1242
6231,88.0,forest,0.1028,0.2798,0.0516,0.0939,0.3489,0.3285,0.2324
6232,88.0,forest,0.0886,0.2883,0.0458,0.0885,0.3448,0.3064,0.2006
6233,88.0,forest,0.0745,0.2967,0.0401,0.0831,0.3408,0.2843,0.1687
6234,88.0,forest,0.0604,0.3051,0.0344,0.0777,0.3368,0.2622,0.1369
6235,88.0,forest,0.1049,0.2779,0.0524,0.0948,0.35,0.3332,0.2377
6236,88.0,forest,0.0919,0.2853,0.0472,0.0898,0.3465,0.3134,0.2086
6237,88.0,forest,0.0789,0.2927,0.0419,0.0848,0.3431,0.2937,0.1794
6238,88.0,forest,0.0658,0.3002,0.0366,0.0799,0.3396,0.2739,0.1502
6239,88.0,forest,0.1073,0.276,0.0534,0.0957,0.3511,0.3379,0.2433
6240,88.0,forest,0.0954,0.2825,0.0485,0.0912,0.3481,0.3205,0.217
6241,88.0,forest,0.0835,0.289,0.0437,0.0867,0.3452,0.3031,0.1906
6242,88.0,forest,0.0716,0.2955,0.0389,0.0822,0.3423,0.2857,0.1642
6243,88.0,forest,0.0746,0.2216,0.0382,0.0719,0.2659,0.2432,0.1671
6244,88.0,forest,0.065,0.2384,0.0348,0.0705,0.2714,0.2317,0.145
6245,88.0,forest,0.0555,0.2553,0.0314,0.069,0.2769,0.2203,0.1228
6246,88.0,forest,0.046,0.2722,0.027999999999999997,0.0676,0.2824,0.2088,0.1006
6247,88.0,forest,0.0758,0.2179,0.0387,0.0721,0.2648,0.2454,0.1704
6248,88.0,forest,0.067,0.2329,0.0355,0.0708,0.2697,0.235,0.1498
6249,88.0,forest,0.0581,0.2479,0.0323,0.0695,0.2746,0.2245,0.1292
6250,88.0,forest,0.0492,0.2629,0.0291,0.0681,0.2795,0.2141,0.1087
6251,88.0,forest,0.0772,0.2144,0.0391,0.0724,0.2637,0.2475,0.1738
6252,88.0,forest,0.069,0.2277,0.0362,0.0711,0.2681,0.2382,0.1549
6253,88.0,forest,0.0608,0.2409,0.0333,0.0699,0.2724,0.2289,0.1361
6254,88.0,forest,0.0526,0.2542,0.0303,0.0687,0.2768,0.2195,0.1172
6255,88.0,forest,0.0787,0.2111,0.0397,0.0726,0.2627,0.2497,0.1774
6256,88.0,forest,0.0712,0.2226,0.037000000000000005,0.0715,0.2665,0.2415,0.1603
6257,88.0,forest,0.0637,0.2342,0.0343,0.0704,0.2704,0.2332,0.1433
6258,88.0,forest,0.0563,0.2458,0.0316,0.0693,0.2742,0.225,0.1262
6259,89.7,forest,0.0986,0.2466,0.0498,0.0879,0.3038,0.2837,0.2107
6260,89.7,forest,0.0824,0.2384,0.0432,0.0795,0.2773,0.2392,0.168
6261,89.7,forest,0.0662,0.2303,0.0365,0.0711,0.2508,0.1947,0.1253
6262,89.7,forest,0.05,0.2221,0.0299,0.0627,0.2243,0.1502,0.0826
6263,89.7,forest,0.1008,0.2482,0.0506,0.0891,0.3086,0.2903,0.2163
6264,89.7,forest,0.0856,0.2408,0.0445,0.0812,0.2844,0.2491,0.1764
6265,89.7,forest,0.0705,0.2334,0.0383,0.0734,0.2602,0.2078,0.1366
6266,89.7,forest,0.0554,0.226,0.0321,0.0656,0.2361,0.1666,0.0967
6267,89.7,forest,0.1031,0.2498,0.0516,0.0903,0.3134,0.2972,0.2224
6268,89.7,forest,0.0891,0.2432,0.0459,0.0831,0.2916,0.2594,0.1855
6269,89.7,forest,0.0751,0.2366,0.0402,0.0759,0.2699,0.2217,0.1487
6270,89.7,forest,0.0612,0.23,0.0344,0.0687,0.2481,0.1839,0.1118
6271,89.7,forest,0.1055,0.2514,0.0526,0.0916,0.3183,0.3045,0.2289
6272,89.7,forest,0.0928,0.2456,0.0474,0.0851,0.2989,0.2704,0.1952
6273,89.7,forest,0.0801,0.2397,0.0422,0.0785,0.2796,0.2362,0.1616
6274,89.7,forest,0.0673,0.2339,0.0369,0.07200000000000001,0.2603,0.2021,0.128
6275,89.7,forest,0.0725,0.1902,0.0372,0.0669,0.2282,0.2079,0.1517
6276,89.7,forest,0.0619,0.1914,0.0333,0.063,0.2148,0.1787,0.1218
6277,89.7,forest,0.0514,0.1925,0.0295,0.059000000000000004,0.2014,0.1495,0.0918
6278,89.7,forest,0.0409,0.1937,0.0256,0.0551,0.188,0.1203,0.0619
6279,89.7,forest,0.0739,0.19,0.0377,0.0674,0.2305,0.2121,0.1556
6280,89.7,forest,0.064,0.1911,0.0341,0.0638,0.2183,0.1851,0.1277
6281,89.7,forest,0.0542,0.1922,0.0305,0.0601,0.2061,0.158,0.0997
6282,89.7,forest,0.0443,0.1933,0.0268,0.0564,0.1939,0.131,0.0718
6283,89.7,forest,0.0754,0.1899,0.0383,0.068,0.2329,0.2166,0.1599
6284,89.7,forest,0.0663,0.1909,0.0349,0.0646,0.2219,0.1918,0.134
6285,89.7,forest,0.0572,0.1919,0.0316,0.0613,0.2109,0.16699999999999998,0.1082
6286,89.7,forest,0.0481,0.1929,0.0282,0.0579,0.1999,0.1422,0.0824
6287,89.7,forest,0.077,0.1897,0.0389,0.0686,0.2354,0.2213,0.1644
6288,89.7,forest,0.0687,0.1907,0.0358,0.0656,0.2256,0.1989,0.1408
6289,89.7,forest,0.0604,0.1916,0.0327,0.0625,0.2158,0.1765,0.1173
6290,89.7,forest,0.0521,0.1925,0.0297,0.0594,0.20600000000000002,0.1541,0.0937
6291,92.1,forest,0.1018,0.2582,0.0516,0.0937,0.3158,0.2934,0.2143
6292,92.1,forest,0.0873,0.2558,0.0459,0.0882,0.2953,0.2538,0.1734
6293,92.1,forest,0.0727,0.2534,0.0401,0.0827,0.2747,0.2142,0.1325
6294,92.1,forest,0.0581,0.251,0.0344,0.0772,0.2542,0.1746,0.0915
6295,92.1,forest,0.1038,0.2588,0.0523,0.0945,0.3196,0.2995,0.2197
6296,92.1,forest,0.0902,0.2567,0.047,0.0894,0.301,0.2628,0.1815
6297,92.1,forest,0.0766,0.2546,0.0417,0.0843,0.2824,0.2262,0.1433
6298,92.1,forest,0.0629,0.2524,0.0363,0.0791,0.2637,0.1896,0.1052
6299,92.1,forest,0.1059,0.2593,0.0531,0.0953,0.3235,0.3058,0.2256
6300,92.1,forest,0.0933,0.2575,0.0482,0.0906,0.3068,0.2723,0.1903
6301,92.1,forest,0.0807,0.2557,0.0433,0.0859,0.2901,0.2389,0.1551
6302,92.1,forest,0.0682,0.2539,0.0383,0.0812,0.2734,0.2054,0.1198
6303,92.1,forest,0.1081,0.2599,0.054000000000000006,0.0962,0.3274,0.3124,0.2318
6304,92.1,forest,0.0966,0.2583,0.0495,0.0919,0.3126,0.2822,0.1997
6305,92.1,forest,0.0852,0.2568,0.045,0.0876,0.2979,0.2521,0.1675
6306,92.1,forest,0.0737,0.2552,0.0405,0.0834,0.2831,0.2219,0.1354
6307,92.1,forest,0.0757,0.2014,0.039,0.0727,0.2396,0.2172,0.1552
6308,92.1,forest,0.0667,0.2082,0.036000000000000004,0.0716,0.2319,0.1927,0.127
6309,92.1,forest,0.0578,0.2149,0.033,0.0706,0.2242,0.1681,0.0988
6310,92.1,forest,0.0488,0.2217,0.03,0.0695,0.2165,0.1436,0.0706
6311,92.1,forest,0.0769,0.2003,0.0394,0.0728,0.24100000000000002,0.2208,0.1589
6312,92.1,forest,0.0685,0.2065,0.0366,0.0718,0.2341,0.1982,0.1326
6313,92.1,forest,0.0602,0.2127,0.0338,0.0709,0.2271,0.1755,0.1063
6314,92.1,forest,0.0518,0.2189,0.031,0.0699,0.2201,0.1528,0.08
6315,92.1,forest,0.0782,0.1991,0.0398,0.073,0.2425,0.2247,0.1629
6316,92.1,forest,0.0704,0.2047,0.0373,0.0721,0.2362,0.204,0.1386
6317,92.1,forest,0.0627,0.2104,0.0347,0.0712,0.23,0.1832,0.1143
6318,92.1,forest,0.055,0.21600000000000003,0.0321,0.0703,0.2238,0.1625,0.09
6319,92.1,forest,0.0795,0.198,0.0403,0.0732,0.2439,0.2288,0.1672
6320,92.1,forest,0.0725,0.203,0.0379,0.0724,0.2384,0.21,0.1451
6321,92.1,forest,0.0655,0.20800000000000002,0.0356,0.0716,0.2329,0.1913,0.1229
6322,92.1,forest,0.0584,0.2131,0.0332,0.0707,0.2274,0.1726,0.1008
6323,95.1,forest,0.09699999999999999,0.2493,0.0491,0.0877,0.3033,0.2798,0.20600000000000002
6324,95.1,forest,0.08,0.2424,0.0422,0.0792,0.2765,0.2333,0.1609
6325,95.1,forest,0.063,0.2356,0.0353,0.0707,0.2497,0.1868,0.1158
6326,95.1,forest,0.046,0.2287,0.0283,0.0622,0.2229,0.1404,0.0707
6327,95.1,forest,0.099,0.2505,0.0499,0.0887,0.3077,0.2859,0.2111
6328,95.1,forest,0.083,0.2443,0.0434,0.0808,0.2831,0.2425,0.1687
6329,95.1,forest,0.0669,0.23800000000000002,0.0369,0.0728,0.2586,0.1991,0.1262
6330,95.1,forest,0.0509,0.2318,0.0303,0.0648,0.23399999999999999,0.1557,0.0837
6331,95.1,forest,0.1011,0.2518,0.0508,0.0899,0.3122,0.2924,0.2168
6332,95.1,forest,0.0861,0.2462,0.0447,0.0824,0.2899,0.2523,0.1771
6333,95.1,forest,0.0712,0.2405,0.0386,0.075,0.2676,0.2122,0.1374
6334,95.1,forest,0.0562,0.2349,0.0325,0.0676,0.2453,0.172,0.0978
6335,95.1,forest,0.1034,0.253,0.0517,0.091,0.3168,0.2993,0.2228
6336,95.1,forest,0.0896,0.248,0.0461,0.0842,0.2968,0.2626,0.1862
6337,95.1,forest,0.0758,0.243,0.0404,0.0774,0.2768,0.2259,0.1495
6338,95.1,forest,0.062,0.23800000000000002,0.0348,0.0705,0.2567,0.1892,0.1129
6339,95.1,forest,0.1058,0.2543,0.0527,0.0923,0.3214,0.3065,0.2293
6340,95.1,forest,0.0932,0.2499,0.0476,0.0861,0.3037,0.2734,0.1959
6341,95.1,forest,0.0807,0.2455,0.0424,0.0799,0.28600000000000003,0.2403,0.1624
6342,95.1,forest,0.0681,0.2411,0.0373,0.0737,0.2683,0.2072,0.129
6343,95.1,forest,0.0716,0.19399999999999998,0.0369,0.0672,0.2293,0.2058,0.1485
6344,95.1,forest,0.0605,0.1971,0.0329,0.0635,0.2165,0.1755,0.1169
6345,95.1,forest,0.0495,0.2002,0.0288,0.0597,0.2037,0.1453,0.0854
6346,95.1,forest,0.0385,0.2032,0.0248,0.0559,0.1909,0.1151,0.0539
6347,95.1,forest,0.0728,0.1935,0.0374,0.0677,0.2314,0.2097,0.1521
6348,95.1,forest,0.0625,0.1964,0.0336,0.0642,0.2196,0.1815,0.1224
6349,95.1,forest,0.0521,0.1992,0.0298,0.0606,0.2079,0.1532,0.0926
6350,95.1,forest,0.0417,0.20199999999999999,0.0259,0.0571,0.1961,0.125,0.0629
6351,95.1,forest,0.0742,0.1931,0.0379,0.0682,0.2335,0.2139,0.156
6352,95.1,forest,0.0645,0.1956,0.0343,0.0649,0.2228,0.1878,0.1282
6353,95.1,forest,0.0548,0.1982,0.0308,0.0616,0.2121,0.1616,0.1005
6354,95.1,forest,0.0451,0.2008,0.0272,0.0583,0.2014,0.1355,0.0727
6355,95.1,forest,0.0757,0.1926,0.0384,0.0687,0.2357,0.2184,0.1602
6356,95.1,forest,0.0667,0.1949,0.0351,0.0657,0.2261,0.1944,0.1346
6357,95.1,forest,0.0578,0.1973,0.0318,0.0627,0.2164,0.1705,0.1089
6358,95.1,forest,0.0489,0.1996,0.0285,0.0596,0.2068,0.1466,0.0833
6359,95.1,forest,0.0773,0.1921,0.039,0.0693,0.2379,0.223,0.1647
6360,95.1,forest,0.0691,0.1942,0.036000000000000004,0.0665,0.2293,0.2014,0.1414
6361,95.1,forest,0.061,0.1963,0.033,0.0638,0.2208,0.1798,0.11800000000000001
6362,95.1,forest,0.0528,0.1984,0.03,0.061,0.2123,0.1582,0.0946
6363,105.4,forest,0.0985,0.2608,0.0499,0.0907,0.3143,0.28800000000000003,0.209
6364,105.4,forest,0.0823,0.2598,0.0434,0.0838,0.293,0.2457,0.1655
6365,105.4,forest,0.066,0.2587,0.0369,0.0768,0.2717,0.2033,0.1219
6366,105.4,forest,0.0498,0.2576,0.0304,0.0698,0.2504,0.161,0.0784
6367,105.4,forest,0.1004,0.2611,0.0507,0.0916,0.318,0.2937,0.2141
6368,105.4,forest,0.0851,0.2602,0.0445,0.085,0.2985,0.2543,0.1731
6369,105.4,forest,0.0698,0.2593,0.0384,0.0785,0.2791,0.2148,0.132
6370,105.4,forest,0.0545,0.2583,0.0322,0.0719,0.2596,0.1753,0.091
6371,105.4,forest,0.1024,0.2614,0.0515,0.0925,0.3217,0.2998,0.2195
6372,105.4,forest,0.0881,0.2606,0.0457,0.0864,0.3041,0.2634,0.1813
6373,105.4,forest,0.0739,0.2598,0.04,0.0803,0.2865,0.2269,0.14300000000000002
6374,105.4,forest,0.0596,0.259,0.0342,0.0742,0.2689,0.1905,0.1047
6375,105.4,forest,0.1046,0.2617,0.0524,0.0935,0.3254,0.3062,0.2254
6376,105.4,forest,0.0914,0.261,0.0471,0.0879,0.3097,0.2729,0.1901
6377,105.4,forest,0.0782,0.2604,0.0417,0.0822,0.294,0.2397,0.1547
6378,105.4,forest,0.065,0.2597,0.0364,0.0766,0.2783,0.2064,0.1194
6379,105.4,forest,0.0731,0.2052,0.0377,0.0703,0.2398,0.2137,0.1515
6380,105.4,forest,0.0628,0.2138,0.0341,0.068,0.2322,0.1875,0.1214
6381,105.4,forest,0.0526,0.2224,0.0304,0.0658,0.2247,0.1612,0.0914
6382,105.4,forest,0.0423,0.2311,0.0268,0.0635,0.2171,0.135,0.0614
6383,105.4,forest,0.0743,0.2037,0.0381,0.0706,0.2411,0.2172,0.1549
6384,105.4,forest,0.0646,0.2117,0.0347,0.0684,0.2342,0.1927,0.1266
6385,105.4,forest,0.0549,0.2196,0.0313,0.0663,0.2273,0.1682,0.0983
6386,105.4,forest,0.0453,0.2275,0.0278,0.0642,0.2204,0.1437,0.07
6387,105.4,forest,0.0755,0.2023,0.0386,0.0709,0.2424,0.2209,0.1587
