ID,FMC
4377,94.4
4378,94.4
4379,94.4
4380,94.4
4381,94.4
4382,94.4
4383,94.4
4384,94.4
4385,94.4
4386,94.4
4387,94.4
4388,94.4
4389,94.4
4390,94.4
4391,94.4
4392,94.4
4393,94.4
4394,94.4
4395,94.4
4396,94.4
4397,94.4
4398,94.4
4399,94.4
4400,94.4
4401,94.4
4402,94.4
4403,94.4
4404,94.4
4405,94.4
4406,94.4
4407,94.4
4408,94.4
4409,94.4
4410,94.4
4411,74.3
4412,74.3
4413,74.3
4414,74.3
4415,74.3
4416,74.3
4417,74.3
4418,74.3
4419,74.3
4420,74.3
4421,74.3
4422,74.3
4423,74.3
4424,74.3
4425,74.3
4426,74.3
4427,74.3
4428,74.3
4429,74.3
4430,74.3
4431,74.3
4432,74.3
4433,74.3
4434,74.3
4435,74.3
4436,74.3
4437,74.3
4438,74.3
4439,74.3
4440,74.3
4441,74.3
4442,74.3
4443,74.3
4444,74.3
4445,74.3
4446,74.3
4447,74.3
4448,74.3
4449,74.3
4450,74.3
4451,91.9
4452,91.9
4453,91.9
4454,91.9
4455,91.9
4456,91.9
4457,91.9
4458,91.9
4459,91.9
4460,91.9
4461,91.9
4462,91.9
4463,91.9
4464,91.9
4465,91.9
4466,91.9
4467,91.9
4468,91.9
4469,91.9
4470,91.9
4471,91.9
4472,91.9
4473,91.9
4474,91.9
4475,91.9
4476,91.9
4477,91.9
4478,91.9
4479,91.9
4480,91.9
4481,91.9
4482,91.9
4483,86.4
4484,86.4
4485,86.4
4486,86.4
4487,86.4
4488,86.4
4489,86.4
4490,86.4
4491,86.4
4492,86.4
4493,86.4
4494,86.4
4495,86.4
4496,86.4
4497,86.4
4498,86.4
4499,86.4
4500,86.4
4501,86.4
4502,86.4
4503,86.4
4504,86.4
4505,86.4
4506,86.4
4507,86.4
4508,86.4
4509,86.4
4510,86.4
4511,86.4
4512,86.4
4513,86.4
4514,86.4
4515,85.5
4516,85.5
4517,85.5
4518,85.5
4519,85.5
4520,85.5
4521,85.5
4522,85.5
4523,85.5
4524,85.5
4525,85.5
4526,85.5
4527,85.5
4528,85.5
4529,85.5
4530,85.5
4531,85.5
4532,85.5
4533,85.5
4534,85.5
4535,85.5
4536,85.5
4537,85.5
4538,85.5
4539,85.5
4540,85.5
4541,85.5
4542,85.5
4543,85.5
4544,85.5
4545,85.5
4546,85.5
4547,54.5
4548,54.5
4549,54.5
4550,54.5
4551,54.5
4552,54.5
4553,54.5
4554,54.5
4555,54.5
4556,54.5
4557,54.5
4558,54.5
4559,54.5
4560,54.5
4561,54.5
4562,54.5
4563,54.5
4564,54.5
4565,54.5
4566,54.5
4567,54.5
4568,54.5
4569,54.5
4570,54.5
4571,54.5
4572,54.5
4573,54.5
4574,54.5
4575,54.5
4576,54.5
4577,54.5
4578,54.5
4579,54.5
4580,54.5
4581,54.5
4582,54.5
4583,54.5
4584,54.5
4585,54.5
4586,54.5
4587,87.5
4588,87.5
4589,87.5
4590,87.5
4591,87.5
4592,87.5
4593,87.5
4594,87.5
4595,87.5
4596,87.5
4597,87.5
4598,87.5
4599,87.5
4600,87.5
4601,87.5
4602,87.5
4603,87.5
4604,87.5
4605,87.5
4606,87.5
4607,87.5
4608,87.5
4609,87.5
4610,87.5
4611,87.5
4612,87.5
4613,87.5
4614,87.5
4615,87.5
4616,87.5
4617,87.5
4618,87.5
4619,27.1
4620,27.1
4621,27.1
4622,27.1
4623,27.1
4624,27.1
4625,27.1
4626,27.1
4627,27.1
4628,27.1
4629,27.1
4630,27.1
4631,27.1
4632,27.1
4633,27.1
4634,27.1
4635,27.1
4636,27.1
4637,27.1
4638,27.1
4639,27.1
4640,27.1
4641,27.1
4642,27.1
4643,27.1
4644,27.1
4645,27.1
4646,27.1
4647,27.1
4648,27.1
4649,27.1
4650,27.1
4651,27.1
4652,27.1
4653,27.1
4654,27.1
4655,27.1
4656,27.1
4657,27.1
4658,27.1
4659,74.4
4660,74.4
4661,74.4
4662,74.4
4663,74.4
4664,74.4
4665,74.4
4666,74.4
4667,74.4
4668,74.4
4669,74.4
4670,74.4
4671,74.4
4672,74.4
4673,74.4
4674,74.4
4675,74.4
4676,74.4
4677,74.4
4678,74.4
4679,74.4
4680,74.4
4681,74.4
4682,74.4
4683,74.4
4684,74.4
4685,74.4
4686,74.4
4687,74.4
4688,74.4
4689,74.4
4690,74.4
4691,74.4
4692,74.4
4693,74.4
4694,74.4
4695,74.4
4696,74.4
4697,74.4
4698,74.4
4699,98.3
4700,98.3
4701,98.3
4702,98.3
4703,98.3
4704,98.3
4705,98.3
4706,98.3
4707,98.3
4708,98.3
4709,98.3
4710,98.3
4711,98.3
4712,98.3
4713,98.3
4714,98.3
4715,98.3
4716,98.3
4717,98.3
4718,98.3
4719,98.3
4720,98.3
4721,98.3
4722,98.3
4723,98.3
4724,98.3
4725,98.3
4726,98.3
4727,98.3
4728,98.3
4729,98.3
4730,98.3
4731,98.3
4732,98.3
4733,98.3
4734,98.3
4735,98.3
4736,98.3
4737,98.3
4738,98.3
4739,88.3
4740,88.3
4741,88.3
4742,88.3
4743,88.3
4744,88.3
4745,88.3
4746,88.3
4747,88.3
4748,88.3
4749,88.3
4750,88.3
4751,88.3
4752,88.3
4753,88.3
4754,88.3
4755,88.3
4756,88.3
4757,88.3
4758,88.3
4759,88.3
4760,88.3
4761,88.3
4762,88.3
4763,88.3
4764,88.3
4765,88.3
4766,88.3
4767,88.3
4768,88.3
4769,88.3
4770,88.3
4771,105.3
4772,105.3
4773,105.3
4774,105.3
4775,105.3
4776,105.3
4777,105.3
4778,105.3
4779,105.3
4780,105.3
4781,105.3
4782,105.3
4783,105.3
4784,105.3
4785,105.3
4786,105.3
4787,105.3
4788,105.3
4789,105.3
4790,105.3
4791,105.3
4792,105.3
4793,105.3
4794,105.3
4795,105.3
4796,105.3
4797,105.3
4798,105.3
4799,105.3
4800,105.3
4801,105.3
4802,105.3
4803,112.2
4804,112.2
4805,112.2
4806,112.2
4807,112.2
4808,112.2
4809,112.2
4810,112.2
4811,112.2
4812,112.2
4813,112.2
4814,112.2
4815,112.2
4816,112.2
4817,112.2
4818,112.2
4819,112.2
4820,112.2
4821,112.2
4822,112.2
4823,112.2
4824,112.2
4825,112.2
4826,112.2
4827,112.2
4828,112.2
4829,112.2
4830,112.2
4831,112.2
4832,112.2
4833,112.2
4834,112.2
4835,119.1
4836,119.1
4837,119.1
4838,119.1
4839,119.1
4840,119.1
4841,119.1
4842,119.1
4843,119.1
4844,119.1
4845,119.1
4846,119.1
4847,119.1
4848,119.1
4849,119.1
4850,119.1
4851,119.1
4852,119.1
4853,119.1
4854,119.1
4855,119.1
4856,119.1
4857,119.1
4858,119.1
4859,119.1
4860,119.1
4861,119.1
4862,119.1
4863,119.1
4864,119.1
4865,119.1
4866,119.1
4867,126.6
4868,126.6
4869,126.6
4870,126.6
4871,126.6
4872,126.6
4873,126.6
4874,126.6
4875,126.6
4876,126.6
4877,126.6
4878,126.6
4879,126.6
4880,126.6
4881,126.6
4882,126.6
4883,126.6
4884,126.6
4885,126.6
4886,126.6
4887,126.6
4888,126.6
4889,126.6
4890,126.6
4891,126.6
4892,126.6
4893,126.6
4894,126.6
4895,126.6
4896,126.6
4897,126.6
4898,126.6
4899,20.8
4900,20.8
4901,20.8
4902,20.8
4903,20.8
4904,20.8
4905,20.8
4906,20.8
4907,20.8
4908,20.8
4909,20.8
4910,20.8
4911,20.8
4912,20.8
4913,20.8
4914,20.8
4915,20.8
4916,20.8
4917,20.8
4918,20.8
4919,20.8
4920,20.8
4921,20.8
4922,20.8
4923,20.8
4924,20.8
4925,20.8
4926,20.8
4927,20.8
4928,20.8
4929,20.8
4930,20.8
4931,20.8
4932,20.8
4933,20.8
4934,20.8
4935,20.8
4936,20.8
4937,20.8
4938,20.8
4939,20.8
4940,20.8
4941,20.8
4942,20.8
4943,20.8
4944,20.8
4945,20.8
4946,20.8
4947,55.8
4948,55.8
4949,55.8
4950,55.8
4951,55.8
4952,55.8
4953,55.8
4954,55.8
4955,55.8
4956,55.8
4957,55.8
4958,55.8
4959,55.8
4960,55.8
4961,55.8
4962,55.8
4963,55.8
4964,55.8
4965,55.8
4966,55.8
4967,55.8
4968,55.8
4969,55.8
4970,55.8
4971,55.8
4972,55.8
4973,55.8
4974,55.8
4975,55.8
4976,55.8
4977,55.8
4978,55.8
4979,55.8
4980,55.8
4981,55.8
4982,55.8
4983,55.8
4984,55.8
4985,55.8
4986,55.8
4987,40.5
4988,40.5
4989,40.5
4990,40.5
4991,40.5
4992,40.5
4993,40.5
4994,40.5
4995,40.5
4996,40.5
4997,40.5
4998,40.5
4999,40.5
5000,40.5
5001,40.5
5002,40.5
5003,40.5
5004,40.5
5005,40.5
5006,40.5
5007,40.5
5008,40.5
5009,40.5
5010,40.5
5011,40.5
5012,40.5
5013,40.5
5014,40.5
5015,40.5
5016,40.5
5017,40.5
5018,40.5
5019,40.5
5020,40.5
5021,40.5
5022,40.5
5023,40.5
5024,40.5
5025,40.5
5026,40.5
5027,83.6
5028,83.6
5029,83.6
5030,83.6
5031,83.6
5032,83.6
5033,83.6
5034,83.6
5035,83.6
5036,83.6
5037,83.6
5038,83.6
5039,83.6
5040,83.6
5041,83.6
5042,83.6
5043,79.4
5044,79.4
5045,79.4
5046,79.4
5047,79.4
5048,79.4
5049,79.4
5050,79.4
5051,79.4
5052,79.4
5053,79.4
5054,79.4
5055,79.4
5056,79.4
5057,79.4
5058,79.4
5059,79.4
5060,79.4
5061,79.4
5062,79.4
5063,79.4
5064,79.4
5065,79.4
5066,79.4
5067,79.4
5068,79.4
5069,79.4
5070,79.4
5071,79.4
5072,79.4
5073,79.4
5074,79.4
5075,79.4
5076,79.4
5077,79.4
5078,79.4
5079,79.4
5080,79.4
5081,79.4
5082,79.4
5083,79.4
5084,79.4
5085,79.4
5086,79.4
5087,79.4
5088,79.4
5089,79.4
5090,79.4
5091,67.9
5092,67.9
5093,67.9
5094,67.9
5095,67.9
5096,67.9
5097,67.9
5098,67.9
5099,67.9
5100,67.9
5101,67.9
5102,67.9
5103,67.9
5104,67.9
5105,67.9
5106,67.9
5107,67.9
5108,67.9
5109,67.9
5110,67.9
5111,67.9
5112,67.9
5113,67.9
5114,67.9
5115,67.9
5116,67.9
5117,67.9
5118,67.9
5119,67.9
5120,67.9
5121,67.9
5122,67.9
5123,67.9
5124,67.9
5125,67.9
5126,67.9
5127,67.9
5128,67.9
5129,67.9
5130,67.9
5131,96.2
5132,96.2
5133,96.2
5134,96.2
5135,96.2
5136,96.2
5137,96.2
5138,96.2
5139,96.2
5140,96.2
5141,96.2
5142,96.2
5143,96.2
5144,96.2
5145,96.2
5146,96.2
5147,96.2
5148,96.2
5149,96.2
5150,96.2
5151,96.2
5152,96.2
5153,96.2
5154,96.2
5155,96.2
5156,96.2
5157,96.2
5158,96.2
5159,96.2
5160,96.2
5161,96.2
5162,96.2
5163,96.2
5164,96.2
5165,96.2
5166,96.2
5167,96.2
5168,96.2
5169,96.2
5170,96.2
5171,93.6
5172,93.6
5173,93.6
5174,93.6
5175,93.6
5176,93.6
5177,93.6
5178,93.6
5179,93.6
5180,93.6
5181,93.6
5182,93.6
5183,93.6
5184,93.6
5185,93.6
5186,93.6
5187,93.6
5188,93.6
5189,93.6
5190,93.6
5191,93.6
5192,93.6
5193,93.6
5194,93.6
5195,93.6
5196,93.6
5197,93.6
5198,93.6
5199,93.6
5200,93.6
5201,93.6
5202,93.6
5203,93.6
5204,93.6
5205,93.6
5206,93.6
5207,93.6
5208,93.6
5209,93.6
5210,93.6
5211,51.1
5212,51.1
5213,51.1
5214,51.1
5215,51.1
5216,51.1
5217,51.1
5218,51.1
5219,51.1
5220,51.1
5221,51.1
5222,51.1
5223,51.1
5224,51.1
5225,51.1
5226,51.1
5227,51.1
5228,51.1
5229,51.1
5230,51.1
5231,51.1
5232,51.1
5233,51.1
5234,51.1
5235,51.1
5236,51.1
5237,51.1
5238,51.1
5239,51.1
5240,51.1
5241,51.1
5242,51.1
5243,95
5244,95
5245,95
5246,95
5247,95
5248,95
5249,95
5250,95
5251,95
5252,95
5253,95
5254,95
5255,95
5256,95
5257,95
5258,95
5259,95
5260,95
5261,95
5262,95
5263,95
5264,95
5265,95
5266,95
5267,95
5268,95
5269,95
5270,95
5271,95
5272,95
5273,95
5274,95
5275,95
5276,95
5277,95
5278,95
5279,95
5280,95
5281,95
5282,95
5283,46.8
5284,46.8
5285,46.8
5286,46.8
5287,46.8
5288,46.8
5289,46.8
5290,46.8
5291,46.8
5292,46.8
5293,46.8
5294,46.8
5295,46.8
5296,46.8
5297,46.8
5298,46.8
5299,46.8
5300,46.8
5301,46.8
5302,46.8
5303,46.8
5304,46.8
5305,46.8
5306,46.8
5307,46.8
5308,46.8
5309,46.8
5310,46.8
5311,46.8
5312,46.8
5313,46.8
5314,46.8
5315,46.8
5316,46.8
5317,46.8
5318,46.8
5319,46.8
5320,46.8
5321,46.8
5322,46.8
5323,42.2
5324,42.2
5325,42.2
5326,42.2
5327,42.2
5328,42.2
5329,42.2
5330,42.2
5331,42.2
5332,42.2
5333,42.2
5334,42.2
5335,42.2
5336,42.2
5337,42.2
5338,42.2
5339,42.2
5340,42.2
5341,42.2
5342,42.2
5343,42.2
5344,42.2
5345,42.2
5346,42.2
5347,42.2
5348,42.2
5349,42.2
5350,42.2
5351,42.2
5352,42.2
5353,42.2
5354,42.2
5355,42.2
5356,42.2
5357,42.2
5358,42.2
5359,42.2
5360,42.2
5361,42.2
5362,42.2
5363,86.1
5364,86.1
5365,86.1
5366,86.1
5367,86.1
5368,86.1
5369,86.1
5370,86.1
5371,86.1
5372,86.1
5373,86.1
5374,86.1
5375,86.1
5376,86.1
5377,86.1
5378,86.1
5379,86.1
5380,86.1
5381,86.1
5382,86.1
5383,86.1
5384,86.1
5385,86.1
5386,86.1
5387,86.1
5388,86.1
5389,86.1
5390,86.1
5391,86.1
5392,86.1
5393,86.1
5394,86.1
5395,64.3
5396,64.3
5397,64.3
5398,64.3
5399,64.3
5400,64.3
5401,64.3
5402,64.3
5403,64.3
5404,64.3
5405,64.3
5406,64.3
5407,64.3
5408,64.3
5409,64.3
5410,64.3
5411,64.3
5412,64.3
5413,64.3
5414,64.3
5415,64.3
5416,64.3
5417,64.3
5418,64.3
5419,64.3
5420,64.3
5421,64.3
5422,64.3
5423,64.3
5424,64.3
5425,64.3
5426,64.3
5427,64.3
5428,64.3
5429,64.3
5430,64.3
5431,64.3
5432,64.3
5433,64.3
5434,64.3
5435,75
5436,75
5437,75
5438,75
5439,75
5440,75
5441,75
5442,75
5443,75
5444,75
5445,75
5446,75
5447,75
5448,75
5449,75
5450,75
5451,75
5452,75
5453,75
5454,75
5455,75
5456,75
5457,75
5458,75
5459,75
5460,75
5461,75
5462,75
5463,75
5464,75
5465,75
5466,75
5467,75
5468,75
5469,75
5470,75
5471,75
5472,75
5473,75
5474,75
5475,78.6
5476,78.6
5477,78.6
5478,78.6
5479,78.6
5480,78.6
5481,78.6
5482,78.6
5483,78.6
5484,78.6
5485,78.6
5486,78.6
5487,78.6
5488,78.6
5489,78.6
5490,78.6
5491,78.6
5492,78.6
5493,78.6
5494,78.6
5495,78.6
5496,78.6
5497,78.6
5498,78.6
5499,78.6
5500,78.6
5501,78.6
5502,78.6
5503,78.6
5504,78.6
5505,78.6
5506,78.6
5507,83.3
5508,83.3
5509,83.3
5510,83.3
5511,83.3
5512,83.3
5513,83.3
5514,83.3
5515,83.3
5516,83.3
5517,83.3
5518,83.3
5519,83.3
5520,83.3
5521,83.3
5522,83.3
5523,83.3
5524,83.3
5525,83.3
5526,83.3
5527,83.3
5528,83.3
5529,83.3
5530,83.3
5531,83.3
5532,83.3
5533,83.3
5534,83.3
5535,83.3
5536,83.3
5537,83.3
5538,83.3
5539,84.6
5540,84.6
5541,84.6
5542,84.6
5543,84.6
5544,84.6
5545,84.6
5546,84.6
5547,84.6
5548,84.6
5549,84.6
5550,84.6
5551,84.6
5552,84.6
5553,84.6
5554,84.6
5555,84.6
5556,84.6
5557,84.6
5558,84.6
5559,84.6
5560,84.6
5561,84.6
5562,84.6
5563,84.6
5564,84.6
5565,84.6
5566,84.6
5567,84.6
5568,84.6
5569,84.6
5570,84.6
5571,85.7
5572,85.7
5573,85.7
5574,85.7
5575,85.7
5576,85.7
5577,85.7
5578,85.7
5579,85.7
5580,85.7
5581,85.7
5582,85.7
5583,85.7
5584,85.7
5585,85.7
5586,85.7
5587,85.7
5588,85.7
5589,85.7
5590,85.7
5591,85.7
5592,85.7
5593,85.7
5594,85.7
5595,85.7
5596,85.7
5597,85.7
5598,85.7
5599,85.7
5600,85.7
5601,85.7
5602,85.7
5603,86.7
5604,86.7
5605,86.7
5606,86.7
5607,86.7
5608,86.7
5609,86.7
5610,86.7
5611,86.7
5612,86.7
5613,86.7
5614,86.7
5615,86.7
5616,86.7
5617,86.7
5618,86.7
5619,86.7
5620,86.7
5621,86.7
5622,86.7
5623,86.7
5624,86.7
5625,86.7
5626,86.7
5627,86.7
5628,86.7
5629,86.7
5630,86.7
5631,86.7
5632,86.7
5633,86.7
5634,86.7
5635,90.9
5636,90.9
5637,90.9
5638,90.9
5639,90.9
5640,90.9
5641,90.9
5642,90.9
5643,90.9
5644,90.9
5645,90.9
5646,90.9
5647,90.9
5648,90.9
5649,90.9
5650,90.9
5651,90.9
5652,90.9
5653,90.9
5654,90.9
5655,90.9
5656,90.9
5657,90.9
5658,90.9
5659,90.9
5660,90.9
5661,90.9
5662,90.9
5663,90.9
5664,90.9
5665,90.9
5666,90.9
5667,92.3
5668,92.3
5669,92.3
5670,92.3
5671,92.3
5672,92.3
5673,92.3
5674,92.3
5675,92.3
5676,92.3
5677,92.3
5678,92.3
5679,92.3
5680,92.3
5681,92.3
5682,92.3
5683,92.3
5684,92.3
5685,92.3
5686,92.3
5687,92.3
5688,92.3
5689,92.3
5690,92.3
5691,92.3
5692,92.3
5693,92.3
5694,92.3
5695,92.3
5696,92.3
5697,92.3
5698,92.3
5699,100
5700,100
5701,100
5702,100
5703,100
5704,100
5705,100
5706,100
5707,100
5708,100
5709,100
5710,100
5711,100
5712,100
5713,100
5714,100
5715,100
5716,100
5717,100
5718,100
5719,100
5720,100
5721,100
5722,100
5723,100
5724,100
5725,100
5726,100
5727,100
5728,100
5729,100
5730,100
5731,100
5732,100
5733,100
5734,100
5735,100
5736,100
5737,100
5738,100
5739,107.7
5740,107.7
5741,107.7
5742,107.7
5743,107.7
5744,107.7
5745,107.7
5746,107.7
5747,107.7
5748,107.7
5749,107.7
5750,107.7
5751,107.7
5752,107.7
5753,107.7
5754,107.7
5755,107.7
5756,107.7
5757,107.7
5758,107.7
5759,107.7
5760,107.7
5761,107.7
5762,107.7
5763,107.7
5764,107.7
5765,107.7
5766,107.7
5767,107.7
5768,107.7
5769,107.7
5770,107.7
5771,127.3
5772,127.3
5773,127.3
5774,127.3
5775,127.3
5776,127.3
5777,127.3
5778,127.3
5779,127.3
5780,127.3
5781,127.3
5782,127.3
5783,127.3
5784,127.3
5785,127.3
5786,127.3
5787,127.3
5788,127.3
5789,127.3
5790,127.3
5791,127.3
5792,127.3
5793,127.3
5794,127.3
5795,127.3
5796,127.3
5797,127.3
5798,127.3
5799,127.3
5800,127.3
5801,127.3
5802,127.3
5803,130.8
5804,130.8
5805,130.8
5806,130.8
5807,130.8
5808,130.8
5809,130.8
5810,130.8
5811,130.8
5812,130.8
5813,130.8
5814,130.8
5815,130.8
5816,130.8
5817,130.8
5818,130.8
5819,130.8
5820,130.8
5821,130.8
5822,130.8
5823,130.8
5824,130.8
5825,130.8
5826,130.8
5827,130.8
5828,130.8
5829,130.8
5830,130.8
5831,130.8
5832,130.8
5833,130.8
5834,130.8
5835,169.2
5836,169.2
5837,169.2
5838,169.2
5839,169.2
5840,169.2
5841,169.2
5842,169.2
5843,169.2
5844,169.2
5845,169.2
5846,169.2
5847,169.2
5848,169.2
5849,169.2
5850,169.2
5851,169.2
5852,169.2
5853,169.2
5854,169.2
5855,169.2
5856,169.2
5857,169.2
5858,169.2
5859,51.6
5860,51.6
5861,51.6
5862,51.6
5863,51.6
5864,51.6
5865,51.6
5866,51.6
5867,51.6
5868,51.6
5869,51.6
5870,51.6
5871,51.6
5872,51.6
5873,51.6
5874,51.6
5875,51.6
5876,51.6
5877,51.6
5878,51.6
5879,51.6
5880,51.6
5881,51.6
5882,51.6
5883,51.6
5884,51.6
5885,51.6
5886,51.6
5887,51.6
5888,51.6
5889,51.6
5890,51.6
5891,53.1
5892,53.1
5893,53.1
5894,53.1
5895,53.1
5896,53.1
5897,53.1
5898,53.1
5899,53.1
5900,53.1
5901,53.1
5902,53.1
5903,53.1
5904,53.1
5905,53.1
5906,53.1
5907,53.1
5908,53.1
5909,53.1
5910,53.1
5911,53.1
5912,53.1
5913,53.1
5914,53.1
5915,53.1
5916,53.1
5917,53.1
5918,53.1
5919,53.1
5920,53.1
5921,53.1
5922,53.1
5923,58.4
5924,58.4
5925,58.4
5926,58.4
5927,58.4
5928,58.4
5929,58.4
5930,58.4
5931,58.4
5932,58.4
5933,58.4
5934,58.4
5935,58.4
5936,58.4
5937,58.4
5938,58.4
5939,58.4
5940,58.4
5941,58.4
5942,58.4
5943,58.4
5944,58.4
5945,58.4
5946,58.4
5947,58.4
5948,58.4
5949,58.4
5950,58.4
5951,58.4
5952,58.4
5953,58.4
5954,58.4
5955,58.4
5956,58.4
5957,58.4
5958,58.4
5959,58.4
5960,58.4
5961,58.4
5962,58.4
5963,61.5
5964,61.5
5965,61.5
5966,61.5
5967,61.5
5968,61.5
5969,61.5
5970,61.5
5971,61.5
5972,61.5
5973,61.5
5974,61.5
5975,61.5
5976,61.5
5977,61.5
5978,61.5
5979,61.5
5980,61.5
5981,61.5
5982,61.5
5983,61.5
5984,61.5
5985,61.5
5986,61.5
5987,61.5
5988,61.5
5989,61.5
5990,61.5
5991,61.5
5992,61.5
5993,61.5
5994,61.5
5995,61.5
5996,61.5
5997,61.5
5998,61.5
5999,61.5
6000,61.5
6001,61.5
6002,61.5
6003,69.6
6004,69.6
6005,69.6
6006,69.6
6007,69.6
6008,69.6
6009,69.6
6010,69.6
6011,69.6
6012,69.6
6013,69.6
6014,69.6
6015,69.6
6016,69.6
6017,69.6
6018,69.6
6019,69.6
6020,69.6
6021,69.6
6022,69.6
6023,69.6
6024,69.6
6025,69.6
6026,69.6
6027,69.6
6028,69.6
6029,69.6
6030,69.6
6031,69.6
6032,69.6
6033,69.6
6034,69.6
6035,69.6
6036,69.6
6037,69.6
6038,69.6
6039,69.6
6040,69.6
6041,69.6
6042,69.6
6043,72.5
6044,72.5
6045,72.5
6046,72.5
6047,72.5
6048,72.5
6049,72.5
6050,72.5
6051,72.5
6052,72.5
6053,72.5
6054,72.5
6055,72.5
6056,72.5
6057,72.5
6058,72.5
6059,72.5
6060,72.5
6061,72.5
6062,72.5
6063,72.5
6064,72.5
6065,72.5
6066,72.5
6067,72.5
6068,72.5
6069,72.5
6070,72.5
6071,72.5
6072,72.5
6073,72.5
6074,72.5
6075,72.5
6076,72.5
6077,72.5
6078,72.5
6079,72.5
6080,72.5
6081,72.5
6082,72.5
6083,74.1
6084,74.1
6085,74.1
6086,74.1
6087,74.1
6088,74.1
6089,74.1
6090,74.1
6091,74.1
6092,74.1
6093,74.1
6094,74.1
6095,74.1
6096,74.1
6097,74.1
6098,74.1
6099,74.1
6100,74.1
6101,74.1
6102,74.1
6103,74.1
6104,74.1
6105,74.1
6106,74.1
6107,74.1
6108,74.1
6109,74.1
6110,74.1
6111,74.1
6112,74.1
6113,74.1
6114,74.1
6115,74.1
6116,74.1
6117,74.1
6118,74.1
6119,74.1
6120,74.1
6121,74.1
6122,74.1
6123,74.5
6124,74.5
6125,74.5
6126,74.5
6127,74.5
6128,74.5
6129,74.5
6130,74.5
6131,74.5
6132,74.5
6133,74.5
6134,74.5
6135,74.5
6136,74.5
6137,74.5
6138,74.5
6139,74.5
6140,74.5
6141,74.5
6142,74.5
6143,74.5
6144,74.5
6145,74.5
6146,74.5
6147,74.5
6148,74.5
6149,74.5
6150,74.5
6151,74.5
6152,74.5
6153,74.5
6154,74.5
6155,74.5
6156,74.5
6157,74.5
6158,74.5
6159,74.5
6160,74.5
6161,74.5
6162,74.5
6163,77.9
6164,77.9
6165,77.9
6166,77.9
6167,77.9
6168,77.9
6169,77.9
6170,77.9
6171,77.9
6172,77.9
6173,77.9
6174,77.9
6175,77.9
6176,77.9
6177,77.9
6178,77.9
6179,77.9
6180,77.9
6181,77.9
6182,77.9
6183,77.9
6184,77.9
6185,77.9
6186,77.9
6187,77.9
6188,77.9
6189,77.9
6190,77.9
6191,77.9
6192,77.9
6193,77.9
6194,77.9
6195,83.3
6196,83.3
6197,83.3
6198,83.3
6199,83.3
6200,83.3
6201,83.3
6202,83.3
6203,83.3
6204,83.3
6205,83.3
6206,83.3
6207,83.3
6208,83.3
6209,83.3
6210,83.3
6211,83.3
6212,83.3
6213,83.3
6214,83.3
6215,83.3
6216,83.3
6217,83.3
6218,83.3
6219,83.3
6220,83.3
6221,83.3
6222,83.3
6223,83.3
6224,83.3
6225,83.3
6226,83.3
6227,88
6228,88
6229,88
6230,88
6231,88
6232,88
6233,88
6234,88
6235,88
6236,88
6237,88
6238,88
6239,88
6240,88
6241,88
6242,88
6243,88
6244,88
6245,88
6246,88
6247,88
6248,88
6249,88
6250,88
6251,88
6252,88
6253,88
6254,88
6255,88
6256,88
6257,88
6258,88
6259,89.7
6260,89.7
6261,89.7
6262,89.7
6263,89.7
6264,89.7
6265,89.7
6266,89.7
6267,89.7
6268,89.7
6269,89.7
6270,89.7
6271,89.7
6272,89.7
6273,89.7
6274,89.7
6275,89.7
6276,89.7
6277,89.7
6278,89.7
6279,89.7
6280,89.7
6281,89.7
6282,89.7
6283,89.7
6284,89.7
6285,89.7
6286,89.7
6287,89.7
6288,89.7
6289,89.7
6290,89.7
6291,92.1
6292,92.1
6293,92.1
6294,92.1
6295,92.1
6296,92.1
6297,92.1
6298,92.1
6299,92.1
6300,92.1
6301,92.1
6302,92.1
6303,92.1
6304,92.1
6305,92.1
6306,92.1
6307,92.1
6308,92.1
6309,92.1
6310,92.1
6311,92.1
6312,92.1
6313,92.1
6314,92.1
6315,92.1
6316,92.1
6317,92.1
6318,92.1
6319,92.1
6320,92.1
6321,92.1
6322,92.1
6323,95.1
6324,95.1
6325,95.1
6326,95.1
6327,95.1
6328,95.1
6329,95.1
6330,95.1
6331,95.1
6332,95.1
6333,95.1
6334,95.1
6335,95.1
6336,95.1
6337,95.1
6338,95.1
6339,95.1
6340,95.1
6341,95.1
6342,95.1
6343,95.1
6344,95.1
6345,95.1
6346,95.1
6347,95.1
6348,95.1
6349,95.1
6350,95.1
6351,95.1
6352,95.1
6353,95.1
6354,95.1
6355,95.1
6356,95.1
6357,95.1
6358,95.1
6359,95.1
6360,95.1
6361,95.1
6362,95.1
6363,105.4
6364,105.4
6365,105.4
6366,105.4
6367,105.4
6368,105.4
6369,105.4
6370,105.4
6371,105.4
6372,105.4
6373,105.4
6374,105.4
6375,105.4
6376,105.4
6377,105.4
6378,105.4
6379,105.4
6380,105.4
6381,105.4
6382,105.4
6383,105.4
6384,105.4
6385,105.4
6386,105.4
6387,105.4
6388,105.4
6389,105.4
6390,105.4
6391,105.4
6392,105.4
6393,105.4
6394,105.4
6395,106.3
6396,106.3
6397,106.3
6398,106.3
6399,106.3
6400,106.3
6401,106.3
6402,106.3
6403,106.3
6404,106.3
6405,106.3
6406,106.3
6407,106.3
6408,106.3
6409,106.3
6410,106.3
6411,106.3
6412,106.3
6413,106.3
6414,106.3
6415,106.3
6416,106.3
6417,106.3
6418,106.3
